BPH - Kursy walut: Dla Klientów dawnego GE Money Banku (CHF)

Data	Kupno	Sprzedaż	Spread
2006-12-15	2.3112	2.4361	0.1249
2006-12-18	2.3038	2.4287	0.1249
2006-12-19	2.3029	2.4278	0.1249
2006-12-20	2.3044	2.4293	0.1249
2006-12-21	2.3082	2.4331	0.1249
2006-12-22	2.2994	2.4243	0.1249
2006-12-25	2.3139	2.4388	0.1249
2006-12-26	2.3139	2.4388	0.1249
2006-12-27	2.3139	2.4388	0.1249
2006-12-28	2.3244	2.4493	0.1249
2006-12-29	2.316	2.4409	0.1249
2007-01-01	2.3181	2.4468	0.1287
2007-01-02	2.3181	2.4468	0.1287
2007-01-03	2.3103	2.439	0.1287
2007-01-04	2.3055	2.4342	0.1287
2007-01-05	2.3159	2.4446	0.1287
2007-01-08	2.354	2.4827	0.1287
2007-01-09	2.3435	2.4722	0.1287
2007-01-10	2.3307	2.4594	0.1287
2007-01-11	2.3442	2.4729	0.1287
2007-01-12	2.332	2.4607	0.1287
2007-01-15	2.3393	2.468	0.1287
2007-01-16	2.3355	2.4642	0.1287
2007-01-17	2.3368	2.4655	0.1287
2007-01-18	2.3449	2.4736	0.1287
2007-01-19	2.3297	2.4584	0.1287
2007-01-22	2.3114	2.4401	0.1287
2007-01-23	2.306	2.4347	0.1287
2007-01-24	2.3208	2.4495	0.1287
2007-01-25	2.3324	2.4611	0.1287
2007-01-26	2.3337	2.4624	0.1287
2007-01-29	2.3592	2.4879	0.1287
2007-01-30	2.3543	2.483	0.1287
2007-01-31	2.3596	2.4883	0.1287
2007-02-01	2.3482	2.474	0.1258
2007-02-02	2.337	2.4628	0.1258
2007-02-05	2.3431	2.4689	0.1258
2007-02-06	2.3308	2.4566	0.1258
2007-02-07	2.329	2.4548	0.1258
2007-02-08	2.3253	2.4511	0.1258
2007-02-09	2.3178	2.4436	0.1258
2007-02-12	2.3216	2.4474	0.1258
2007-02-13	2.3344	2.4602	0.1258
2007-02-14	2.3407	2.4665	0.1258
2007-02-15	2.3314	2.4572	0.1258
2007-02-16	2.3249	2.4507	0.1258
2007-02-19	2.338	2.4638	0.1258
2007-02-20	2.3349	2.4607	0.1258
2007-02-21	2.3203	2.4461	0.1258
2007-02-22	2.3233	2.4491	0.1258
2007-02-23	2.3139	2.4397	0.1258
2007-02-26	2.3168	2.4426	0.1258
2007-02-27	2.3312	2.457	0.1258
2007-02-28	2.3464	2.4722	0.1258
2007-03-01	2.3794	2.5059	0.1265
2007-03-02	2.3699	2.4964	0.1265
2007-03-05	2.3709	2.4974	0.1265
2007-03-06	2.4011	2.5276	0.1265
2007-03-07	2.3858	2.5123	0.1265
2007-03-08	2.381	2.5075	0.1265
2007-03-09	2.3712	2.4977	0.1265
2007-03-12	2.3552	2.4817	0.1265
2007-03-13	2.3422	2.4687	0.1265
2007-03-14	2.359	2.4855	0.1265
2007-03-15	2.3809	2.5074	0.1265
2007-03-16	2.3652	2.4917	0.1265
2007-03-19	2.3826	2.5091	0.1265
2007-03-20	2.3574	2.4839	0.1265
2007-03-21	2.3529	2.4794	0.1265
2007-03-22	2.3512	2.4777	0.1265
2007-03-23	2.3423	2.4688	0.1265
2007-03-26	2.3469	2.4734	0.1265
2007-03-27	2.3388	2.4653	0.1265
2007-03-28	2.3391	2.4656	0.1265
2007-03-29	2.3555	2.482	0.1265
2007-03-30	2.3432	2.4697	0.1265
2007-04-02	2.3077	2.4316	0.1239
2007-04-03	2.3062	2.4301	0.1239
2007-04-04	2.2932	2.4171	0.1239
2007-04-05	2.2894	2.4133	0.1239
2007-04-06	2.2809	2.4048	0.1239
2007-04-09	2.2798	2.4037	0.1239
2007-04-10	2.2798	2.4037	0.1239
2007-04-11	2.2741	2.398	0.1239
2007-04-12	2.2648	2.3887	0.1239
2007-04-13	2.2612	2.3851	0.1239
2007-04-16	2.2733	2.3972	0.1239
2007-04-17	2.2525	2.3764	0.1239
2007-04-18	2.2561	2.38	0.1239
2007-04-19	2.2518	2.3757	0.1239
2007-04-20	2.2607	2.3846	0.1239
2007-04-23	2.2362	2.3601	0.1239
2007-04-24	2.2296	2.3535	0.1239
2007-04-25	2.2389	2.3628	0.1239
2007-04-26	2.2304	2.3543	0.1239
2007-04-27	2.2229	2.3468	0.1239
2007-04-30	2.2274	2.3513	0.1239
2007-05-01	2.245	2.3649	0.1199
2007-05-02	2.245	2.3649	0.1199
2007-05-03	2.2241	2.344	0.1199
2007-05-04	2.2241	2.344	0.1199
2007-05-07	2.2149	2.3348	0.1199
2007-05-08	2.2182	2.3381	0.1199
2007-05-09	2.214	2.3339	0.1199
2007-05-10	2.2236	2.3435	0.1199
2007-05-11	2.215	2.3349	0.1199
2007-05-14	2.2456	2.3655	0.1199
2007-05-15	2.2186	2.3385	0.1199
2007-05-16	2.2309	2.3508	0.1199
2007-05-17	2.2304	2.3503	0.1199
2007-05-18	2.2324	2.3523	0.1199
2007-05-21	2.2329	2.3528	0.1199
2007-05-22	2.2189	2.3388	0.1199
2007-05-23	2.2199	2.3398	0.1199
2007-05-24	2.2398	2.3597	0.1199
2007-05-25	2.241	2.3609	0.1199
2007-05-28	2.2535	2.3734	0.1199
2007-05-29	2.2441	2.364	0.1199
2007-05-30	2.2554	2.3753	0.1199
2007-05-31	2.2661	2.386	0.1199
2007-06-01	2.2518	2.3763	0.1245
2007-06-04	2.2435	2.368	0.1245
2007-06-05	2.2308	2.3553	0.1245
2007-06-06	2.2398	2.3643	0.1245
2007-06-07	2.2546	2.3791	0.1245
2007-06-08	2.2546	2.3791	0.1245
2007-06-11	2.2719	2.3964	0.1245
2007-06-12	2.2567	2.3812	0.1245
2007-06-13	2.2449	2.3694	0.1245
2007-06-14	2.2592	2.3837	0.1245
2007-06-15	2.2426	2.3671	0.1245
2007-06-18	2.2325	2.357	0.1245
2007-06-19	2.2206	2.3451	0.1245
2007-06-20	2.2228	2.3473	0.1245
2007-06-21	2.2087	2.3332	0.1245
2007-06-22	2.2175	2.342	0.1245
2007-06-25	2.219	2.3435	0.1245
2007-06-26	2.2258	2.3503	0.1245
2007-06-27	2.227	2.3515	0.1245
2007-06-28	2.2388	2.3633	0.1245
2007-06-29	2.2173	2.3418	0.1245
2007-07-02	2.2017	2.3236	0.1219
2007-07-03	2.2079	2.3298	0.1219
2007-07-04	2.2009	2.3228	0.1219
2007-07-05	2.1987	2.3206	0.1219
2007-07-06	2.2046	2.3265	0.1219
2007-07-09	2.204	2.3259	0.1219
2007-07-10	2.1912	2.3131	0.1219
2007-07-11	2.2017	2.3236	0.1219
2007-07-12	2.2097	2.3316	0.1219
2007-07-13	2.1955	2.3174	0.1219
2007-07-16	2.1868	2.3087	0.1219
2007-07-17	2.1937	2.3156	0.1219
2007-07-18	2.1983	2.3202	0.1219
2007-07-19	2.2002	2.3221	0.1219
2007-07-20	2.1893	2.3112	0.1219
2007-07-23	2.1881	2.31	0.1219
2007-07-24	2.1961	2.318	0.1219
2007-07-25	2.1848	2.3067	0.1219
2007-07-26	2.2021	2.324	0.1219
2007-07-27	2.2163	2.3382	0.1219
2007-07-30	2.2297	2.3516	0.1219
2007-07-31	2.2368	2.3587	0.1219
2007-08-01	2.2242	2.3475	0.1233
2007-08-02	2.257	2.3803	0.1233
2007-08-03	2.2369	2.3602	0.1233
2007-08-06	2.2205	2.3438	0.1233
2007-08-07	2.245	2.3683	0.1233
2007-08-08	2.233	2.3563	0.1233
2007-08-09	2.2224	2.3457	0.1233
2007-08-10	2.2242	2.3475	0.1233
2007-08-13	2.2386	2.3619	0.1233
2007-08-14	2.2362	2.3595	0.1233
2007-08-15	2.235	2.3583	0.1233
2007-08-16	2.235	2.3583	0.1233
2007-08-17	2.2726	2.3959	0.1233
2007-08-20	2.2918	2.4151	0.1233
2007-08-21	2.2767	2.4	0.1233
2007-08-22	2.3007	2.424	0.1233
2007-08-23	2.2863	2.4096	0.1233
2007-08-24	2.2685	2.3918	0.1233
2007-08-27	2.2778	2.4011	0.1233
2007-08-28	2.2592	2.3825	0.1233
2007-08-29	2.2676	2.3909	0.1233
2007-08-30	2.2833	2.4066	0.1233
2007-08-31	2.2606	2.3839	0.1233
2007-09-03	2.256	2.3771	0.1211
2007-09-04	2.2531	2.3742	0.1211
2007-09-05	2.2602	2.3813	0.1211
2007-09-06	2.2521	2.3732	0.1211
2007-09-07	2.2565	2.3776	0.1211
2007-09-10	2.2547	2.3758	0.1211
2007-09-11	2.2618	2.3829	0.1211
2007-09-12	2.2491	2.3702	0.1211
2007-09-13	2.2326	2.3537	0.1211
2007-09-14	2.2293	2.3504	0.1211
2007-09-17	2.2317	2.3528	0.1211
2007-09-18	2.2318	2.3529	0.1211
2007-09-19	2.2362	2.3573	0.1211
2007-09-20	2.2214	2.3425	0.1211
2007-09-21	2.2227	2.3438	0.1211
2007-09-24	2.2149	2.336	0.1211
2007-09-25	2.2111	2.3322	0.1211
2007-09-26	2.2172	2.3383	0.1211
2007-09-27	2.2213	2.3424	0.1211
2007-09-28	2.2161	2.3372	0.1211
2007-10-01	2.2132	2.3318	0.1186
2007-10-02	2.2033	2.3219	0.1186
2007-10-03	2.2021	2.3207	0.1186
2007-10-04	2.2019	2.3205	0.1186
2007-10-05	2.206	2.3246	0.1186
2007-10-08	2.2034	2.322	0.1186
2007-10-09	2.188	2.3066	0.1186
2007-10-10	2.1906	2.3092	0.1186
2007-10-11	2.1793	2.2979	0.1186
2007-10-12	2.1749	2.2935	0.1186
2007-10-15	2.16	2.2786	0.1186
2007-10-16	2.1532	2.2718	0.1186
2007-10-17	2.1546	2.2732	0.1186
2007-10-18	2.1506	2.2692	0.1186
2007-10-19	2.1553	2.2739	0.1186
2007-10-22	2.1372	2.2558	0.1186
2007-10-23	2.1486	2.2672	0.1186
2007-10-24	2.1297	2.2483	0.1186
2007-10-25	2.1243	2.2429	0.1186
2007-10-26	2.1194	2.238	0.1186
2007-10-29	2.1035	2.2221	0.1186
2007-10-30	2.0985	2.2171	0.1186
2007-10-31	2.1005	2.2191	0.1186
2007-11-01	2.1178	2.2309	0.1131
2007-11-02	2.1178	2.2309	0.1131
2007-11-05	2.1356	2.2487	0.1131
2007-11-06	2.1337	2.2468	0.1131
2007-11-07	2.1331	2.2462	0.1131
2007-11-08	2.1343	2.2474	0.1131
2007-11-09	2.1462	2.2593	0.1131
2007-11-12	2.1477	2.2608	0.1131
2007-11-13	2.1654	2.2785	0.1131
2007-11-14	2.1716	2.2847	0.1131
2007-11-15	2.1596	2.2727	0.1131
2007-11-16	2.1807	2.2938	0.1131
2007-11-19	2.1905	2.3036	0.1131
2007-11-20	2.191	2.3041	0.1131
2007-11-21	2.2018	2.3149	0.1131
2007-11-22	2.2047	2.3178	0.1131
2007-11-23	2.2074	2.3205	0.1131
2007-11-26	2.2087	2.3218	0.1131
2007-11-27	2.1978	2.3109	0.1131
2007-11-28	2.2123	2.3254	0.1131
2007-11-29	2.1813	2.2944	0.1131
2007-11-30	2.1634	2.2765	0.1131
2007-12-03	2.1274	2.2421	0.1147
2007-12-04	2.1234	2.2381	0.1147
2007-12-05	2.1239	2.2386	0.1147
2007-12-06	2.1219	2.2366	0.1147
2007-12-07	2.108	2.2227	0.1147
2007-12-10	2.1019	2.2166	0.1147
2007-12-11	2.0947	2.2094	0.1147
2007-12-12	2.0805	2.1952	0.1147
2007-12-13	2.0856	2.2003	0.1147
2007-12-14	2.079	2.1937	0.1147
2007-12-17	2.0917	2.2064	0.1147
2007-12-18	2.1168	2.2315	0.1147
2007-12-19	2.1132	2.2279	0.1147
2007-12-20	2.1121	2.2268	0.1147
2007-12-21	2.1171	2.2318	0.1147
2007-12-24	2.1115	2.2262	0.1147
2007-12-25	2.1039	2.2186	0.1147
2007-12-26	2.1039	2.2186	0.1147
2007-12-27	2.1039	2.2186	0.1147
2007-12-28	2.1012	2.2159	0.1147
2007-12-31	2.1025	2.2172	0.1147
2008-01-01	2.1071	2.2202	0.1131
2008-01-02	2.1071	2.2202	0.1131
2008-01-03	2.1194	2.2325	0.1131
2008-01-04	2.1446	2.2577	0.1131
2008-01-07	2.1491	2.2622	0.1131
2008-01-08	2.1427	2.2558	0.1131
2008-01-09	2.1383	2.2514	0.1131
2008-01-10	2.1421	2.2552	0.1131
2008-01-11	2.1457	2.2588	0.1131
2008-01-14	2.1436	2.2567	0.1131
2008-01-15	2.1501	2.2632	0.1131
2008-01-16	2.1481	2.2612	0.1131
2008-01-17	2.1759	2.289	0.1131
2008-01-18	2.1697	2.2828	0.1131
2008-01-21	2.1922	2.3053	0.1131
2008-01-22	2.221	2.3341	0.1131
2008-01-23	2.2284	2.3415	0.1131
2008-01-24	2.2167	2.3298	0.1131
2008-01-25	2.2188	2.3319	0.1131
2008-01-28	2.189	2.3021	0.1131
2008-01-29	2.2022	2.3153	0.1131
2008-01-30	2.1873	2.3004	0.1131
2008-01-31	2.1902	2.3033	0.1131
2008-02-01	2.1907	2.3071	0.1164
2008-02-04	2.1763	2.2927	0.1164
2008-02-05	2.1424	2.2588	0.1164
2008-02-06	2.1442	2.2606	0.1164
2008-02-07	2.173	2.2894	0.1164
2008-02-08	2.1794	2.2958	0.1164
2008-02-11	2.1941	2.3105	0.1164
2008-02-12	2.2061	2.3225	0.1164
2008-02-13	2.1926	2.309	0.1164
2008-02-14	2.1747	2.2911	0.1164
2008-02-15	2.1553	2.2717	0.1164
2008-02-18	2.1687	2.2851	0.1164
2008-02-19	2.1555	2.2719	0.1164
2008-02-20	2.1517	2.2681	0.1164
2008-02-21	2.1541	2.2705	0.1164
2008-02-22	2.1435	2.2599	0.1164
2008-02-25	2.15	2.2664	0.1164
2008-02-26	2.1405	2.2569	0.1164
2008-02-27	2.1216	2.238	0.1164
2008-02-28	2.1338	2.2502	0.1164
2008-02-29	2.1286	2.245	0.1164
2008-03-03	2.1569	2.2715	0.1146
2008-03-04	2.1888	2.3034	0.1146
2008-03-05	2.1789	2.2935	0.1146
2008-03-06	2.1806	2.2952	0.1146
2008-03-07	2.1859	2.3005	0.1146
2008-03-10	2.2208	2.3354	0.1146
2008-03-11	2.2203	2.3349	0.1146
2008-03-12	2.2079	2.3225	0.1146
2008-03-13	2.1732	2.2878	0.1146
2008-03-14	2.2034	2.318	0.1146
2008-03-17	2.1922	2.3068	0.1146
2008-03-18	2.2443	2.3589	0.1146
2008-03-19	2.2213	2.3359	0.1146
2008-03-20	2.2132	2.3278	0.1146
2008-03-21	2.2016	2.3162	0.1146
2008-03-24	2.2161	2.3307	0.1146
2008-03-25	2.2161	2.3307	0.1146
2008-03-26	2.1878	2.3024	0.1146
2008-03-27	2.1972	2.3118	0.1146
2008-03-28	2.1927	2.3073	0.1146
2008-03-31	2.193	2.3076	0.1146
2008-04-01	2.1835	2.303	0.1195
2008-04-02	2.1699	2.2894	0.1195
2008-04-03	2.1489	2.2684	0.1195
2008-04-04	2.1361	2.2556	0.1195
2008-04-07	2.1385	2.258	0.1195
2008-04-08	2.1152	2.2347	0.1195
2008-04-09	2.1205	2.24	0.1195
2008-04-10	2.1118	2.2313	0.1195
2008-04-11	2.1313	2.2508	0.1195
2008-04-14	2.0921	2.2116	0.1195
2008-04-15	2.1089	2.2284	0.1195
2008-04-16	2.0959	2.2154	0.1195
2008-04-17	2.0826	2.2021	0.1195
2008-04-18	2.0918	2.2113	0.1195
2008-04-21	2.0766	2.1961	0.1195
2008-04-22	2.0722	2.1917	0.1195
2008-04-23	2.0667	2.1862	0.1195
2008-04-24	2.0587	2.1782	0.1195
2008-04-25	2.0581	2.1776	0.1195
2008-04-28	2.0585	2.178	0.1195
2008-04-29	2.0683	2.1878	0.1195
2008-04-30	2.0726	2.1921	0.1195
2008-05-01	2.1077	2.2242	0.1165
2008-05-02	2.1077	2.2242	0.1165
2008-05-05	2.0909	2.2074	0.1165
2008-05-06	2.0739	2.1904	0.1165
2008-05-07	2.0766	2.1931	0.1165
2008-05-08	2.065	2.1815	0.1165
2008-05-09	2.0774	2.1939	0.1165
2008-05-12	2.0746	2.1911	0.1165
2008-05-13	2.0619	2.1784	0.1165
2008-05-14	2.0529	2.1694	0.1165
2008-05-15	2.0418	2.1583	0.1165
2008-05-16	2.0455	2.162	0.1165
2008-05-19	2.0412	2.1577	0.1165
2008-05-20	2.0413	2.1578	0.1165
2008-05-21	2.0463	2.1628	0.1165
2008-05-22	2.045	2.1615	0.1165
2008-05-23	2.045	2.1615	0.1165
2008-05-26	2.0709	2.1874	0.1165
2008-05-27	2.0692	2.1857	0.1165
2008-05-28	2.0692	2.1857	0.1165
2008-05-29	2.0592	2.1757	0.1165
2008-05-30	2.0411	2.1576	0.1165
2008-06-02	2.0219	2.1305	0.1086
2008-06-03	2.0367	2.1453	0.1086
2008-06-04	2.0454	2.154	0.1086
2008-06-05	2.0453	2.1539	0.1086
2008-06-06	2.0313	2.1399	0.1086
2008-06-09	2.0347	2.1433	0.1086
2008-06-10	2.0499	2.1585	0.1086
2008-06-11	2.0456	2.1542	0.1086
2008-06-12	2.0364	2.145	0.1086
2008-06-13	2.0518	2.1604	0.1086
2008-06-16	2.0515	2.1601	0.1086
2008-06-17	2.0448	2.1534	0.1086
2008-06-18	2.041	2.1496	0.1086
2008-06-19	2.0324	2.141	0.1086
2008-06-20	2.0292	2.1378	0.1086
2008-06-23	2.0242	2.1328	0.1086
2008-06-24	2.0237	2.1323	0.1086
2008-06-25	2.02	2.1286	0.1086
2008-06-26	2.0154	2.124	0.1086
2008-06-27	2.0182	2.1268	0.1086
2008-06-30	2.0424	2.151	0.1086
2008-07-01	2.0293	2.1386	0.1093
2008-07-02	2.0267	2.136	0.1093
2008-07-03	2.0201	2.1294	0.1093
2008-07-04	2.0215	2.1308	0.1093
2008-07-07	2.0049	2.1142	0.1093
2008-07-08	1.994	2.1033	0.1093
2008-07-09	1.9936	2.1029	0.1093
2008-07-10	1.9651	2.0744	0.1093
2008-07-11	1.9568	2.0661	0.1093
2008-07-14	1.9523	2.0616	0.1093
2008-07-15	1.9454	2.0547	0.1093
2008-07-16	1.9634	2.0727	0.1093
2008-07-17	1.9518	2.0611	0.1093
2008-07-18	1.9387	2.048	0.1093
2008-07-21	1.9285	2.0378	0.1093
2008-07-22	1.9219	2.0312	0.1093
2008-07-23	1.9297	2.039	0.1093
2008-07-24	1.94	2.0493	0.1093
2008-07-25	1.9292	2.0385	0.1093
2008-07-28	1.9127	2.022	0.1093
2008-07-29	1.9093	2.0186	0.1093
2008-07-30	1.9207	2.03	0.1093
2008-07-31	1.9054	2.0147	0.1093
2008-08-01	1.9042	2.0069	0.1027
2008-08-04	1.9169	2.0196	0.1027
2008-08-05	1.9097	2.0124	0.1027
2008-08-06	1.9181	2.0208	0.1027
2008-08-07	1.928	2.0307	0.1027
2008-08-08	1.9321	2.0348	0.1027
2008-08-11	1.9482	2.0509	0.1027
2008-08-12	1.956	2.0587	0.1027
2008-08-13	1.9683	2.071	0.1027
2008-08-14	1.9591	2.0618	0.1027
2008-08-15	1.9904	2.0931	0.1027
2008-08-18	1.9904	2.0931	0.1027
2008-08-19	2.0105	2.1132	0.1027
2008-08-20	2.0145	2.1172	0.1027
2008-08-21	1.9903	2.093	0.1027
2008-08-22	1.9937	2.0964	0.1027
2008-08-25	1.9826	2.0853	0.1027
2008-08-26	1.9887	2.0914	0.1027
2008-08-27	1.9938	2.0965	0.1027
2008-08-28	2.0095	2.1122	0.1027
2008-08-29	2.02	2.1227	0.1027
2008-09-01	2.0193	2.1278	0.1085
2008-09-02	2.0215	2.13	0.1085
2008-09-03	2.0301	2.1386	0.1085
2008-09-04	2.0433	2.1518	0.1085
2008-09-05	2.058	2.1665	0.1085
2008-09-08	2.1106	2.2191	0.1085
2008-09-09	2.1096	2.2181	0.1085
2008-09-10	2.1152	2.2237	0.1085
2008-09-11	2.1222	2.2307	0.1085
2008-09-12	2.0978	2.2063	0.1085
2008-09-15	2.0462	2.1547	0.1085
2008-09-16	2.0631	2.1716	0.1085
2008-09-17	2.0925	2.201	0.1085
2008-09-18	2.0429	2.1514	0.1085
2008-09-19	2.0729	2.1814	0.1085
2008-09-22	2.0261	2.1346	0.1085
2008-09-23	1.9948	2.1033	0.1085
2008-09-24	2.0241	2.1326	0.1085
2008-09-25	2.02	2.1285	0.1085
2008-09-26	2.0384	2.1469	0.1085
2008-09-29	2.0588	2.1673	0.1085
2008-09-30	2.0882	2.1967	0.1085
2008-10-01	2.1197	2.2369	0.1172
2008-10-02	2.0987	2.2159	0.1172
2008-10-03	2.1234	2.2406	0.1172
2008-10-06	2.1406	2.2578	0.1172
2008-10-07	2.1769	2.2941	0.1172
2008-10-08	2.1883	2.3055	0.1172
2008-10-09	2.2156	2.3328	0.1172
2008-10-10	2.1648	2.282	0.1172
2008-10-13	2.2936	2.4108	0.1172
2008-10-14	2.2661	2.3833	0.1172
2008-10-15	2.22	2.3372	0.1172
2008-10-16	2.2404	2.3576	0.1172
2008-10-17	2.28	2.3972	0.1172
2008-10-20	2.2959	2.4131	0.1172
2008-10-21	2.2792	2.3964	0.1172
2008-10-22	2.3169	2.4341	0.1172
2008-10-23	2.4352	2.5524	0.1172
2008-10-24	2.514	2.6312	0.1172
2008-10-27	2.6527	2.7699	0.1172
2008-10-28	2.6095	2.7267	0.1172
2008-10-29	2.5185	2.6357	0.1172
2008-10-30	2.4408	2.558	0.1172
2008-10-31	2.3769	2.4941	0.1172
2008-11-03	2.4605	2.6147	0.1542
2008-11-04	2.3732	2.5274	0.1542
2008-11-05	2.3664	2.5206	0.1542
2008-11-06	2.3204	2.4746	0.1542
2008-11-07	2.3439	2.4981	0.1542
2008-11-10	2.4074	2.5616	0.1542
2008-11-11	2.3973	2.5515	0.1542
2008-11-12	2.3973	2.5515	0.1542
2008-11-13	2.5136	2.6678	0.1542
2008-11-14	2.4992	2.6534	0.1542
2008-11-17	2.454	2.6082	0.1542
2008-11-18	2.4493	2.6035	0.1542
2008-11-19	2.5332	2.6874	0.1542
2008-11-20	2.5068	2.661	0.1542
2008-11-21	2.5244	2.6786	0.1542
2008-11-24	2.4513	2.6055	0.1542
2008-11-25	2.4995	2.6537	0.1542
2008-11-26	2.4639	2.6181	0.1542
2008-11-27	2.4276	2.5818	0.1542
2008-11-28	2.4059	2.5601	0.1542
2008-12-01	2.3541	2.5013	0.1472
2008-12-02	2.4358	2.583	0.1472
2008-12-03	2.444	2.5912	0.1472
2008-12-04	2.4407	2.5879	0.1472
2008-12-05	2.4584	2.6056	0.1472
2008-12-08	2.4627	2.6099	0.1472
2008-12-09	2.4061	2.5533	0.1472
2008-12-10	2.4502	2.5974	0.1472
2008-12-11	2.4656	2.6128	0.1472
2008-12-12	2.4651	2.6123	0.1472
2008-12-15	2.4497	2.5969	0.1472
2008-12-16	2.4493	2.5965	0.1472
2008-12-17	2.4908	2.638	0.1472
2008-12-18	2.5246	2.6718	0.1472
2008-12-19	2.6524	2.7996	0.1472
2008-12-22	2.594	2.7412	0.1472
2008-12-23	2.5961	2.7433	0.1472
2008-12-24	2.6286	2.7758	0.1472
2008-12-25	2.6443	2.7915	0.1472
2008-12-26	2.6443	2.7915	0.1472
2008-12-29	2.6443	2.7915	0.1472
2008-12-30	2.7121	2.8593	0.1472
2008-12-31	2.6886	2.8358	0.1472
2009-01-01	2.7502	2.9186	0.1684
2009-01-02	2.7502	2.9186	0.1684
2009-01-05	2.7538	2.9222	0.1684
2009-01-06	2.6785	2.8469	0.1684
2009-01-07	2.6549	2.8233	0.1684
2009-01-08	2.5619	2.7303	0.1684
2009-01-09	2.6329	2.8013	0.1684
2009-01-12	2.6555	2.8239	0.1684
2009-01-13	2.6392	2.8076	0.1684
2009-01-14	2.7406	2.909	0.1684
2009-01-15	2.7489	2.9173	0.1684
2009-01-16	2.8184	2.9868	0.1684
2009-01-19	2.7483	2.9167	0.1684
2009-01-20	2.8464	3.0148	0.1684
2009-01-21	2.865	3.0334	0.1684
2009-01-22	2.8864	3.0548	0.1684
2009-01-23	2.807	2.9754	0.1684
2009-01-26	2.8954	3.0638	0.1684
2009-01-27	2.8678	3.0362	0.1684
2009-01-28	2.8185	2.9869	0.1684
2009-01-29	2.8416	3.01	0.1684
2009-01-30	2.8603	3.0287	0.1684
2009-02-02	2.9486	3.1329	0.1843
2009-02-03	2.9462	3.1305	0.1843
2009-02-04	2.984	3.1683	0.1843
2009-02-05	3.0895	3.2738	0.1843
2009-02-06	3.0716	3.2559	0.1843
2009-02-09	3.0006	3.1849	0.1843
2009-02-10	2.978	3.1623	0.1843
2009-02-11	2.9352	3.1195	0.1843
2009-02-12	2.9903	3.1746	0.1843
2009-02-13	3.0363	3.2206	0.1843
2009-02-16	3.056	3.2403	0.1843
2009-02-17	3.1546	3.3389	0.1843
2009-02-18	3.2234	3.4077	0.1843
2009-02-19	3.2746	3.4589	0.1843
2009-02-20	3.1003	3.2846	0.1843
2009-02-23	3.1461	3.3304	0.1843
2009-02-24	3.1174	3.3017	0.1843
2009-02-25	3.1236	3.3079	0.1843
2009-02-26	3.0915	3.2758	0.1843
2009-02-27	3.1289	3.3132	0.1843
2009-03-02	3.0257	3.2255	0.1998
2009-03-03	3.0971	3.2969	0.1998
2009-03-04	3.0959	3.2957	0.1998
2009-03-05	3.0984	3.2982	0.1998
2009-03-06	3.0665	3.2663	0.1998
2009-03-09	3.1293	3.3291	0.1998
2009-03-10	3.1218	3.3216	0.1998
2009-03-11	3.1186	3.3184	0.1998
2009-03-12	3.0115	3.2113	0.1998
2009-03-13	3.0168	3.2166	0.1998
2009-03-16	2.8194	3.0192	0.1998
2009-03-17	2.8115	3.0113	0.1998
2009-03-18	2.7929	2.9927	0.1998
2009-03-19	2.8427	3.0425	0.1998
2009-03-20	2.8375	3.0373	0.1998
2009-03-23	2.927	3.1268	0.1998
2009-03-24	2.8679	3.0677	0.1998
2009-03-25	2.8547	3.0545	0.1998
2009-03-26	2.8839	3.0837	0.1998
2009-03-27	2.8747	3.0745	0.1998
2009-03-30	2.8953	3.0951	0.1998
2009-03-31	3.0042	3.204	0.1998
2009-04-01	2.9973	3.1939	0.1966
2009-04-02	2.9719	3.1685	0.1966
2009-04-03	2.8443	3.0409	0.1966
2009-04-06	2.8141	3.0107	0.1966
2009-04-07	2.7882	2.9848	0.1966
2009-04-08	2.8635	3.0601	0.1966
2009-04-09	2.8699	3.0665	0.1966
2009-04-10	2.8104	3.007	0.1966
2009-04-13	2.7634	2.96	0.1966
2009-04-14	2.7634	2.96	0.1966
2009-04-15	2.787	2.9836	0.1966
2009-04-16	2.695	2.8916	0.1966
2009-04-17	2.7393	2.9359	0.1966
2009-04-20	2.7153	2.9119	0.1966
2009-04-21	2.7709	2.9675	0.1966
2009-04-22	2.8238	3.0204	0.1966
2009-04-23	2.8238	3.0204	0.1966
2009-04-24	2.8023	2.9989	0.1966
2009-04-27	2.8593	3.0559	0.1966
2009-04-28	2.9062	3.1028	0.1966
2009-04-29	2.9333	3.1299	0.1966
2009-04-30	2.853	3.0496	0.1966
2009-05-01	2.7598	2.9433	0.1835
2009-05-04	2.7598	2.9433	0.1835
2009-05-05	2.7622	2.9457	0.1835
2009-05-06	2.7307	2.9142	0.1835
2009-05-07	2.7688	2.9523	0.1835
2009-05-08	2.7203	2.9038	0.1835
2009-05-11	2.7296	2.9131	0.1835
2009-05-12	2.7574	2.9409	0.1835
2009-05-13	2.772	2.9555	0.1835
2009-05-14	2.7701	2.9536	0.1835
2009-05-15	2.8254	3.0089	0.1835
2009-05-18	2.8322	3.0157	0.1835
2009-05-19	2.813	2.9965	0.1835
2009-05-20	2.7485	2.932	0.1835
2009-05-21	2.7356	2.9191	0.1835
2009-05-22	2.765	2.9485	0.1835
2009-05-25	2.752	2.9355	0.1835
2009-05-26	2.7624	2.9459	0.1835
2009-05-27	2.7831	2.9666	0.1835
