PEKAO: Tabela kursowa Banku Pekao S.A. (CHF)

Dane powyciągne z poniższego linku iterując po parametrach 'date' oraz 'table':

https://www.pekao.com.pl/.currencies/file?type=TEXT&source=PEKAO&date=2020-01-20&table=1

Ten link jest tym samym, co kryje się pod przyciskiem 'POBIERZ TXT' na stronie internetowej
Zdarzają się jednak dni, kiedy na stronie nie ma widocznych żadnych kursów, ale link do pobrania pliku działa
Na przykład 2020-01-20 - na stronie kursów nie widać, chociaż pod linkiem są dostępne

* - Nr tabeli nie zawsze jest ciągły. Są dni z tabelami [2, 3] albo [1, 2, 4]

Data	Godzina	Nr tabeli*	Kupno	Sprzedaż	Spread
2008-06-24	07:00	1	2.025	2.1214	0.0964
2008-06-25	07:00	1	2.0291	2.1253	0.0962
2008-06-26	07:00	1	2.0206	2.1166	0.0960
2008-06-27	07:00	1	2.0249	2.121	0.0961
2008-06-30	07:00	1	2.0426	2.1398	0.0972
2008-07-01	07:00	1	2.036	2.1329	0.0969
2008-07-02	07:00	1	2.0443	2.1415	0.0972
2008-07-03	07:00	1	2.0331	2.1298	0.0967
2008-07-04	07:00	1	2.0235	2.1197	0.0962
2008-07-07	07:00	1	2.0125	2.1083	0.0958
2008-07-08	07:00	1	1.9983	2.102	0.1037
2008-07-09	07:00	1	1.9923	2.0956	0.1033
2008-07-09	12:00	2	1.9697	2.0633	0.0936
2008-07-10	07:00	1	1.9729	2.0666	0.0937
2008-07-11	07:00	1	1.9707	2.0646	0.0939
2008-07-11	15:50	2	1.9699	2.0635	0.0936
2008-07-14	07:00	1	1.9693	2.0628	0.0935
2008-07-15	07:00	1	1.9626	2.0559	0.0933
2008-07-16	07:00	1	1.9788	2.0728	0.0940
2008-07-16	13:45	2	1.9618	2.0551	0.0933
2008-07-17	07:00	1	1.9588	2.0519	0.0931
2008-07-18	07:00	1	1.9474	2.0399	0.0925
2008-07-21	07:00	1	1.9404	2.0329	0.0925
2008-07-22	07:00	1	1.9434	2.036	0.0926
2008-07-23	07:00	1	1.9545	2.0476	0.0931
2008-07-23	11:00	2	1.953	2.046	0.093
2008-07-24	07:00	1	1.949	2.0416	0.0926
2008-07-24	12:15	2	1.9353	2.0271	0.0918
2008-07-25	07:00	1	1.937	2.0292	0.0922
2008-07-25	11:15	2	1.9276	2.0193	0.0917
2008-07-28	07:00	1	1.9207	2.0122	0.0915
2008-07-29	07:00	1	1.9197	2.011	0.0913
2008-07-29	11:05	2	1.9317	2.0235	0.0918
2008-07-30	07:00	1	1.9183	2.0096	0.0913
2008-07-30	10:15	2	1.921	2.0125	0.0915
2008-07-31	07:00	1	1.9224	2.014	0.0916
2008-07-31	10:00	2	1.9161	2.0073	0.0912
2008-08-01	07:00	1	1.9191	2.0104	0.0913
2008-08-04	07:00	1	1.9216	2.0126	0.0910
2008-08-05	07:00	1	1.9208	2.0122	0.0914
2008-08-05	13:30	2	1.9252	2.0166	0.0914
2008-08-06	07:00	1	1.9265	2.0182	0.0917
2008-08-06	11:45	2	1.9435	2.0358	0.0923
2008-08-07	07:00	1	1.94	2.0324	0.0924
2008-08-08	07:00	1	1.9406	2.0327	0.0921
2008-08-11	07:00	1	1.9637	2.0572	0.0935
2008-08-11	10:50	3	1.9557	2.0485	0.0928
2008-08-11	12:25	4	1.9642	2.0574	0.0932
2008-08-12	07:00	1	1.9744	2.0682	0.0938
2008-08-12	15:30	3	1.9645	2.0579	0.0934
2008-08-13	07:00	1	1.9708	2.0643	0.0935
2008-08-13	12:40	2	1.9802	2.0741	0.0939
2008-08-14	07:00	1	1.9913	2.0862	0.0949
2008-08-18	07:00	1	1.9999	2.0949	0.0950
2008-08-18	09:40	2	2.0156	2.1115	0.0959
2008-08-19	07:00	1	2.0031	2.0985	0.0954
2008-08-20	07:00	1	2.0152	2.1109	0.0957
2008-08-20	11:00	2	1.9971	2.0919	0.0948
2008-08-21	07:00	1	1.996	2.091	0.095
2008-08-22	07:00	1	1.9997	2.095	0.0953
2008-08-25	07:00	1	1.9887	2.0831	0.0944
2008-08-26	07:00	1	1.9934	2.0881	0.0947
2008-08-26	10:25	2	2.0049	2.1003	0.0954
2008-08-27	07:00	1	2.0167	2.1124	0.0957
2008-08-28	07:00	1	2.0123	2.1079	0.0956
2008-08-29	07:00	1	2.0267	2.1229	0.0962
2008-09-01	07:00	1	2.015	2.1107	0.0957
2008-09-01	15:55	2	2.0292	2.1257	0.0965
2008-09-02	07:00	1	2.032	2.1287	0.0967
2008-09-02	13:45	3	2.036	2.1327	0.0967
2008-09-03	07:00	1	2.0258	2.1218	0.0960
2008-09-03	09:40	2	2.0453	2.1426	0.0973
2008-09-04	07:00	1	2.0393	2.1362	0.0969
2008-09-04	16:50	3	2.0742	2.1729	0.0987
2008-09-05	07:00	1	2.0789	2.1775	0.0986
2008-09-05	09:00	2	2.0962	2.1957	0.0995
2008-09-05	11:05	3	2.1122	2.2124	0.1002
2008-09-08	07:00	1	2.1213	2.222	0.1007
2008-09-08	11:00	2	2.1084	2.2082	0.0998
2008-09-08	15:40	3	2.121	2.2219	0.1009
2008-09-09	07:00	1	2.1267	2.2278	0.1011
2008-09-09	12:15	2	2.1076	2.2075	0.0999
2008-09-10	07:00	1	2.1105	2.2109	0.1004
2008-09-10	15:15	3	2.0973	2.1968	0.0995
2008-09-11	07:00	1	2.0803	2.1792	0.0989
2008-09-11	09:10	2	2.1015	2.201	0.0995
2008-09-12	07:00	1	2.1086	2.2089	0.1003
2008-09-15	07:00	1	2.0439	2.1407	0.0968
2008-09-15	11:15	3	2.0652	2.1634	0.0982
2008-09-16	07:00	1	2.0605	2.1585	0.0980
2008-09-17	07:00	1	2.0954	2.1949	0.0995
2008-09-17	14:55	3	2.0654	2.1637	0.0983
2008-09-18	07:00	1	2.0688	2.1673	0.0985
2008-09-18	12:30	3	2.0648	2.1631	0.0983
2008-09-19	07:00	1	2.055	2.1529	0.0979
2008-09-19	15:20	3	2.0131	2.1089	0.0958
2008-09-22	07:00	1	2.0178	2.114	0.0962
2008-09-22	08:35	2	2.0082	2.1038	0.0956
2008-09-22	12:40	3	1.999	2.0943	0.0953
2008-09-22	14:15	4	2.0193	2.1154	0.0961
2008-09-23	07:00	1	2.0133	2.1092	0.0959
2008-09-24	07:00	1	2.0234	2.1195	0.0961
2008-09-24	12:45	2	2.0275	2.1237	0.0962
2008-09-25	07:00	1	2.0413	2.1381	0.0968
2008-09-26	07:00	1	2.0473	2.1446	0.0973
2008-09-26	12:50	3	2.0698	2.1681	0.0983
2008-09-29	07:00	1	2.0671	2.1652	0.0981
2008-09-29	10:45	3	2.0948	2.1943	0.0995
2008-09-30	07:00	1	2.0917	2.191	0.0993
2008-09-30	09:05	2	2.1163	2.2168	0.1005
2008-10-01	07:00	1	2.1065	2.2068	0.1003
2008-10-01	09:00	2	2.0987	2.1986	0.0999
2008-10-02	07:00	1	2.1004	2.2002	0.0998
2008-10-02	09:20	2	2.1124	2.2127	0.1003
2008-10-02	15:10	3	2.125	2.2257	0.1007
2008-10-03	07:00	1	2.1291	2.2303	0.1012
2008-10-06	07:00	1	2.1309	2.2318	0.1009
2008-10-06	08:30	2	2.1694	2.2727	0.1033
2008-10-06	15:30	3	2.1947	2.2992	0.1045
2008-10-07	07:00	1	2.1904	2.2947	0.1043
2008-10-07	09:05	2	2.1656	2.2684	0.1028
2008-10-07	15:45	3	2.14	2.2417	0.1017
2008-10-08	07:00	1	2.1489	2.2512	0.1023
2008-10-09	07:00	1	2.1819	2.2854	0.1035
2008-10-09	17:15	3	2.2036	2.3085	0.1049
2008-10-10	07:00	1	2.2039	2.3085	0.1046
2008-10-13	07:00	1	2.2964	2.4135	0.1171
2008-10-13	08:30	3	2.2311	2.337	0.1059
2008-10-14	07:00	1	2.2545	2.3617	0.1072
2008-10-15	07:00	1	2.1872	2.291	0.1038
2008-10-15	11:45	3	2.2275	2.3334	0.1059
2008-10-16	07:00	1	2.2442	2.3509	0.1067
2008-10-17	07:00	1	2.2975	2.4064	0.1089
2008-10-17	10:20	3	2.2842	2.3925	0.1083
2008-10-20	07:00	1	2.2809	2.3893	0.1084
2008-10-20	09:05	2	2.2648	2.3725	0.1077
2008-10-20	12:10	3	2.2726	2.3807	0.1081
2008-10-20	15:45	4	2.2854	2.3941	0.1087
2008-10-21	07:00	1	2.2864	2.3952	0.1088
2008-10-21	15:10	3	2.3326	2.4433	0.1107
2008-10-22	07:00	1	2.3203	2.4306	0.1103
2008-10-22	08:50	2	2.3933	2.5069	0.1136
2008-10-22	09:45	3	2.4273	2.5421	0.1148
2008-10-22	12:40	4	2.4561	2.5728	0.1167
2008-10-23	07:00	1	2.4456	2.5746	0.1290
2008-10-24	07:00	1	2.4984	2.6301	0.1317
2008-10-27	07:00	1	2.5482	2.682	0.1338
2008-10-27	08:30	2	2.5396	2.6735	0.1339
2008-10-27	11:35	4	2.5696	2.7316	0.1620
2008-10-28	07:00	1	2.5877	2.7239	0.1362
2008-10-29	07:00	1	2.4686	2.625	0.1564
2008-10-30	07:00	1	2.355	2.479	0.124
2008-10-30	09:00	3	2.2896	2.3986	0.1090
2008-10-31	07:00	1	2.3946	2.5081	0.1135
2008-10-31	16:05	3	2.3779	2.491	0.1131
2008-11-03	07:00	1	2.3616	2.4861	0.1245
2008-11-03	09:40	3	2.3267	2.4494	0.1227
2008-11-03	15:30	4	2.3476	2.4716	0.1240
2008-11-04	07:00	1	2.3363	2.4597	0.1234
2008-11-05	07:00	1	2.271	2.3909	0.1199
2008-11-05	09:05	2	2.2863	2.407	0.1207
2008-11-05	13:10	3	2.2523	2.3708	0.1185
2008-11-05	14:45	4	2.282	2.4023	0.1203
2008-11-06	07:00	1	2.264	2.3833	0.1193
2008-11-07	07:00	1	2.3388	2.45	0.1112
2008-11-07	08:25	2	2.3756	2.4882	0.1126
2008-11-07	09:20	3	2.332	2.4429	0.1109
2008-11-07	10:15	4	2.3496	2.4612	0.1116
2008-11-07	12:15	5	2.377	2.4898	0.1128
2008-11-07	14:50	6	2.4091	2.5236	0.1145
2008-11-07	15:35	7	2.373	2.4853	0.1123
2008-11-10	07:00	1	2.3487	2.4727	0.1240
2008-11-10	13:00	2	2.3223	2.4449	0.1226
2008-11-10	15:30	3	2.3618	2.4862	0.1244
2008-11-12	07:00	1	2.3734	2.4986	0.1252
2008-11-12	09:45	3	2.4343	2.5494	0.1151
2008-11-12	10:10	4	2.4754	2.593	0.1176
2008-11-13	07:00	1	2.4691	2.5862	0.1171
2008-11-14	07:00	1	2.4452	2.5614	0.1162
2008-11-17	07:00	1	2.3797	2.4924	0.1127
2008-11-18	07:00	1	2.4365	2.5522	0.1157
2008-11-19	07:00	1	2.4679	2.5851	0.1172
2008-11-19	08:15	2	2.4466	2.5628	0.1162
2008-11-19	10:15	3	2.4749	2.5924	0.1175
2008-11-19	14:40	4	2.463	2.5796	0.1166
2008-11-19	15:50	5	2.4372	2.5526	0.1154
2008-11-19	17:00	6	2.4441	2.5596	0.1155
2008-11-20	07:00	1	2.4434	2.5594	0.1160
2008-11-20	08:25	2	2.4821	2.5996	0.1175
2008-11-21	07:00	1	2.4628	2.5797	0.1169
2008-11-21	14:00	3	2.4353	2.5508	0.1155
2008-11-24	07:00	1	2.4557	2.5722	0.1165
2008-11-24	10:20	2	2.4708	2.5877	0.1169
2008-11-24	12:10	3	2.4549	2.5631	0.1082
2008-11-24	15:25	4	2.4284	2.5437	0.1153
2008-11-25	07:00	1	2.4335	2.5488	0.1153
2008-11-26	07:00	1	2.3893	2.5022	0.1129
2008-11-26	10:45	3	2.3792	2.4988	0.1196
2008-11-27	07:00	1	2.3799	2.4925	0.1126
2008-11-27	08:15	2	2.3799	2.4922	0.1123
2008-11-27	15:00	3	2.381	2.4936	0.1126
2008-11-28	07:00	1	2.3781	2.4911	0.1130
2008-11-28	14:15	3	2.3824	2.4954	0.1130
2008-12-01	07:00	1	2.3852	2.4985	0.1133
2008-12-01	09:50	3	2.4375	2.5532	0.1157
2008-12-01	17:05	4	2.4471	2.5633	0.1162
2008-12-02	07:00	1	2.4476	2.5638	0.1162
2008-12-02	12:05	3	2.4474	2.5633	0.1159
2008-12-03	07:00	1	2.4533	2.5694	0.1161
2008-12-03	11:55	2	2.4485	2.5644	0.1159
2008-12-04	07:00	1	2.4506	2.5666	0.1160
2008-12-04	12:40	3	2.4597	2.5761	0.1164
2008-12-05	07:00	1	2.4509	2.5672	0.1163
2008-12-08	07:00	1	2.4479	2.5637	0.1158
2008-12-08	08:55	2	2.4151	2.5294	0.1143
2008-12-08	13:25	3	2.4372	2.5528	0.1156
