Data	Otwarcie	Max	Min	Zamkniêcie
2020-01-07	3.9010	3.9313	3.8976	3.9293
2020-01-08	3.9293	3.9356	3.9082	3.9127
2020-01-09	3.9126	3.9314	3.9069	3.9254
2020-01-10	3.9253	3.9285	3.9091	3.9179
2020-01-13	3.9152	3.9251	3.9086	3.9141
2020-01-14	3.9141	3.9257	3.9071	3.9221
2020-01-15	3.9216	3.9393	3.9176	3.9339
2020-01-16	3.9338	3.9440	3.9298	3.9362
2020-01-17	3.9364	3.9504	3.9358	3.9460
2020-01-20	3.9494	3.9502	3.9451	3.9487
2020-01-21	3.9487	3.9564	3.9349	3.9387
2020-01-22	3.9386	3.9476	3.9265	3.9467
2020-01-23	3.9467	3.9673	3.9454	3.9591
2020-01-24	3.9590	3.9805	3.9534	3.9715
2020-01-27	3.9773	4.0070	3.9708	4.0005
2020-01-28	4.0004	4.0133	3.9771	3.9802
2020-01-29	3.9810	3.9990	3.9779	3.9964
2020-01-30	3.9962	4.0203	3.9960	4.0139
2020-01-31	4.0135	4.0292	4.0076	4.0209
2020-02-03	4.0206	4.0336	4.0121	4.0218
2020-02-04	4.0219	4.0235	3.9876	3.9902
2020-02-05	3.9901	3.9987	3.9520	3.9632
2020-02-06	3.9627	3.9805	3.9565	3.9778
2020-02-07	3.9781	3.9976	3.9762	3.9904
2020-02-10	3.9939	4.0053	3.9799	3.9971
2020-02-11	3.9971	3.9988	3.9794	3.9931
2020-02-12	3.9928	4.0058	3.9896	3.9971
2020-02-13	3.9974	4.0097	3.9955	3.9989
2020-02-14	3.9987	4.0015	3.9835	3.9862
2020-02-17	3.9886	4.0089	3.9869	4.0070
2020-02-18	4.0069	4.0269	4.0069	4.0191
2020-02-19	4.0189	4.0269	4.0103	4.0152
2020-02-20	4.0151	4.0367	4.0119	4.0292
2020-02-21	4.0293	4.0465	4.0266	4.0375
2020-02-24	4.0454	4.0644	4.0446	4.0481
2020-02-25	4.0482	4.0603	4.0394	4.0530
2020-02-26	4.0527	4.0662	4.0481	4.0584
2020-02-27	4.0591	4.0648	4.0409	4.0564
2020-02-28	4.0556	4.0870	4.0550	4.0643
2020-03-02	4.0660	4.0739	4.0249	4.0401
2020-03-03	4.0393	4.0623	4.0188	4.0325
2020-03-04	4.0324	4.0433	4.0169	4.0306
2020-03-05	4.0311	4.0559	4.0272	4.0556
2020-03-06	4.0559	4.0724	4.0446	4.0551
2020-03-09	4.0841	4.1093	4.0566	4.0894
2020-03-10	4.0892	4.0892	4.0456	4.0594
2020-03-11	4.0589	4.0939	4.0567	4.0903
2020-03-12	4.0884	4.1597	4.0884	4.1399
2020-03-13	4.1408	4.1572	4.0990	4.1330
2020-03-16	4.1399	4.2093	4.1303	4.1931
2020-03-17	4.1927	4.2588	4.1893	4.2248
2020-03-18	4.2250	4.3159	4.2164	4.2409
2020-03-19	4.2422	4.3748	4.2382	4.3304
2020-03-20	4.3303	4.3456	4.2700	4.2927
2020-03-23	4.2858	4.3811	4.2543	4.3547
2020-03-24	4.3547	4.3778	4.3195	4.3473
2020-03-25	4.3473	4.3499	4.2755	4.2873
2020-03-26	4.2869	4.3209	4.2399	4.2445
2020-03-27	4.2463	4.2882	4.2424	4.2771
2020-03-30	4.2809	4.3236	4.2732	4.2861
2020-03-31	4.2861	4.3209	4.2795	4.2971
2020-04-01	4.2972	4.3503	4.2943	4.3421
2020-04-02	4.3417	4.3481	4.3138	4.3185
2020-04-03	4.3187	4.3491	4.3184	4.3332
2020-04-06	4.3432	4.3435	4.2975	4.3130
2020-04-07	4.3133	4.3179	4.2679	4.2845
2020-04-08	4.2844	4.3060	4.2790	4.2866
2020-04-09	4.2907	4.3197	4.2788	4.3029
2020-04-10	4.3029	4.3154	4.2973	4.2979
2020-04-13	4.3083	4.3335	4.2949	4.2989
2020-04-14	4.2988	4.3207	4.2769	4.2834
2020-04-15	4.2834	4.3152	4.2785	4.3066
2020-04-16	4.3074	4.3301	4.3003	4.3014
2020-04-17	4.3014	4.3166	4.2904	4.2943
2020-04-20	4.2908	4.3057	4.2900	4.2969
2020-04-21	4.2971	4.3144	4.2964	4.3057
2020-04-22	4.3055	4.3342	4.2970	4.3220
2020-04-23	4.3230	4.3331	4.3104	4.3140
2020-04-24	4.3138	4.3180	4.2928	4.2999
2020-04-27	4.3021	4.3036	4.2785	4.2909
2020-04-28	4.2908	4.3123	4.2731	4.3079
2020-04-29	4.3078	4.3094	4.2850	4.2881
2020-04-30	4.2889	4.3047	4.2872	4.2914
2020-05-01	4.2917	4.3299	4.2914	4.3180
2020-05-04	4.3288	4.3353	4.3141	4.3169
2020-05-05	4.3170	4.3233	4.2953	4.3014
2020-05-06	4.3012	4.3274	4.2945	4.3180
2020-05-07	4.3173	4.3313	4.3118	4.3146
2020-05-08	4.3140	4.3311	4.3140	4.3168
2020-05-11	4.3180	4.3384	4.3114	4.3307
2020-05-12	4.3280	4.3400	4.3189	4.3346
2020-05-13	4.3330	4.3462	4.3321	4.3376
2020-05-14	4.3378	4.3495	4.3255	4.3327
2020-05-15	4.3325	4.3444	4.3270	4.3380
2020-05-18	4.3349	4.3437	4.2861	4.2978
2020-05-19	4.2974	4.3030	4.2719	4.2807
2020-05-20	4.2815	4.3033	4.2687	4.2775
2020-05-21	4.2785	4.2855	4.2421	4.2431
2020-05-22	4.2434	4.2717	4.2419	4.2565
2020-05-25	4.2595	4.2669	4.2436	4.2475
2020-05-26	4.2479	4.2479	4.1636	4.1852
2020-05-27	4.1851	4.1895	4.1407	4.1503
2020-05-28	4.1516	4.1714	4.1337	4.1684
2020-05-29	4.1684	4.1777	4.1433	4.1659
2020-06-01	4.1509	4.1555	4.1094	4.1155
2020-06-02	4.1155	4.1226	4.0730	4.0730
2020-06-03	4.0728	4.0904	4.0498	4.0782
2020-06-04	4.0788	4.1420	4.0659	4.0919
2020-06-05	4.0901	4.1090	4.0648	4.0696
2020-06-08	4.0803	4.1041	4.0781	4.0839
2020-06-09	4.0840	4.1378	4.0823	4.1197
2020-06-10	4.1189	4.1589	4.1136	4.1510
2020-06-11	4.1515	4.2017	4.1413	4.1951
2020-06-12	4.1951	4.1986	4.1338	4.1338
2020-06-15	4.1493	4.1672	4.1010	4.1014
2020-06-16	4.1025	4.1631	4.0962	4.1458
2020-06-17	4.1455	4.1889	4.1455	4.1820
2020-06-18	4.1825	4.1869	4.1639	4.1675
2020-06-19	4.1689	4.1989	4.1647	4.1929
2020-06-22	4.1945	4.1959	4.1523	4.1528
2020-06-23	4.1539	4.1687	4.1418	4.1587
2020-06-24	4.1594	4.1786	4.1544	4.1767
2020-06-25	4.1766	4.2014	4.1729	4.1823
2020-06-26	4.1836	4.2056	4.1810	4.1954
2020-06-29	4.1975	4.2007	4.1607	4.1625
2020-06-30	4.1621	4.1922	4.1609	4.1767
2020-07-01	4.1767	4.2076	4.1675	4.2038
2020-07-02	4.2038	4.2051	4.1858	4.1976
2020-07-03	4.1974	4.2071	4.1895	4.1946
2020-07-06	4.1965	4.2050	4.1849	4.1878
2020-07-07	4.1869	4.2118	4.1823	4.2092
2020-07-08	4.2084	4.2188	4.2020	4.2046
2020-07-09	4.2048	4.2183	4.1939	4.2072
2020-07-10	4.2084	4.2197	4.1951	4.1964
2020-07-13	4.1963	4.2051	4.1865	4.2013
2020-07-14	4.2007	4.2141	4.1711	4.1711
2020-07-15	4.1724	4.1808	4.1429	4.1535
2020-07-16	4.1554	4.1719	4.1440	4.1623
2020-07-17	4.1634	4.1735	4.1585	4.1713
2020-07-20	4.1677	4.1725	4.1397	4.1415
2020-07-21	4.1412	4.1476	4.1130	4.1193
2020-07-22	4.1189	4.1321	4.0942	4.1094
2020-07-23	4.1094	4.1214	4.0921	4.1067
2020-07-24	4.1072	4.1158	4.0961	4.1011
2020-07-27	4.1034	4.1045	4.0546	4.0555
2020-07-28	4.0562	4.1041	4.0533	4.1009
2020-07-29	4.1023	4.1117	4.0901	4.0937
2020-07-30	4.0941	4.1136	4.0848	4.0850
2020-07-31	4.0877	4.1046	4.0810	4.1000
2020-08-03	4.1074	4.1115	4.0733	4.0870
2020-08-04	4.0868	4.1006	4.0750	4.0763
2020-08-05	4.0766	4.0885	4.0710	4.0793
2020-08-06	4.0772	4.1005	4.0665	4.0856
2020-08-07	4.0855	4.1025	4.0732	4.0917
2020-08-10	4.1035	4.1036	4.0759	4.0916
2020-08-11	4.0910	4.1014	4.0781	4.0904
2020-08-12	4.0908	4.1010	4.0846	4.0911
2020-08-13	4.0908	4.0945	4.0723	4.0903
2020-08-14	4.0902	4.0939	4.0781	4.0809
2020-08-17	4.0809	4.0924	4.0747	4.0822
2020-08-18	4.0815	4.0909	4.0552	4.0561
2020-08-19	4.0569	4.0814	4.0440	4.0593
2020-08-20	4.0572	4.0809	4.0535	4.0672
2020-08-21	4.0684	4.1053	4.0622	4.1035
2020-08-24	4.0957	4.1041	4.0778	4.0826
2020-08-25	4.0814	4.1003	4.0726	4.0900
2020-08-26	4.0848	4.1193	4.0836	4.1042
2020-08-27	4.1045	4.1177	4.0884	4.1004
2020-08-28	4.1016	4.1040	4.0707	4.0707
2020-08-31	4.0722	4.0898	4.0700	4.0721
2020-09-01	4.0722	4.0736	4.0353	4.0444
2020-09-02	4.0453	4.1012	4.0411	4.0841
2020-09-03	4.0823	4.1261	4.0819	4.1151
2020-09-04	4.1106	4.1397	4.1081	4.1173
2020-09-07	4.1189	4.1301	4.0889	4.0902
2020-09-08	4.0906	4.1262	4.0891	4.1173
2020-09-09	4.1170	4.1267	4.1083	4.1208
2020-09-10	4.1210	4.1437	4.1193	4.1344
2020-09-11	4.1344	4.1394	4.1192	4.1243
2020-09-14	4.1302	4.1355	4.1176	4.1227
2020-09-15	4.1215	4.1416	4.1134	4.1368
2020-09-16	4.1373	4.1424	4.1289	4.1382
2020-09-17	4.1385	4.1523	4.1326	4.1349
2020-09-18	4.1353	4.1405	4.1273	4.1273
2020-09-21	4.1235	4.1885	4.1139	4.1706
2020-09-22	4.1704	4.1995	4.1584	4.1601
2020-09-23	4.1600	4.1941	4.1587	4.1871
2020-09-24	4.1815	4.2248	4.1813	4.2024
2020-09-25	4.2051	4.2225	4.2025	4.2124
2020-09-28	4.2146	4.2556	4.2026	4.2499
2020-09-29	4.2436	4.2618	4.1787	4.1918
2020-09-30	4.1886	4.2105	4.1813	4.1943
2020-10-01	4.1945	4.1955	4.1451	4.1490
2020-10-02	4.1490	4.1805	4.1465	4.1703
2020-10-05	4.1727	4.1870	4.1573	4.1635
2020-10-06	4.1635	4.1764	4.1474	4.1666
2020-10-07	4.1666	4.1678	4.1430	4.1520
2020-10-08	4.1503	4.1661	4.1438	4.1553
2020-10-09	4.1555	4.1651	4.1388	4.1510
2020-10-12	4.1477	4.1788	4.1422	4.1468
2020-10-13	4.1473	4.1899	4.1473	4.1786
2020-10-14	4.1779	4.2123	4.1764	4.2058
2020-10-15	4.2040	4.2626	4.2037	4.2394
2020-10-16	4.2455	4.2734	4.2274	4.2400
2020-10-19	4.2366	4.2715	4.2273	4.2654
2020-10-20	4.2637	4.2848	4.2474	4.2499
2020-10-21	4.2504	4.2842	4.2427	4.2542
2020-10-22	4.2516	4.2787	4.2481	4.2628
2020-10-23	4.2627	4.2822	4.2566	4.2594
2020-10-26	4.2580	4.2800	4.2530	4.2670
2020-10-27	4.2680	4.2814	4.2607	4.2809
2020-10-28	4.2805	4.3331	4.2765	4.3265
2020-10-29	4.3267	4.3474	4.3090	4.3236
2020-10-30	4.3248	4.3357	4.3068	4.3099
2020-11-02	4.3179	4.3240	4.2912	4.3008
2020-11-03	4.3003	4.3018	4.2332	4.2388
2020-11-04	4.2397	4.3138	4.2335	4.2396
2020-11-05	4.2389	4.2505	4.2048	4.2319
2020-11-06	4.2319	4.2515	4.2067	4.2134
2020-11-09	4.2077	4.2091	4.1338	4.1492
2020-11-10	4.1496	4.1718	4.1423	4.1572
2020-11-11	4.1571	4.1659	4.1396	4.1467
2020-11-12	4.1473	4.1642	4.1451	4.1511
2020-11-13	4.1513	4.1651	4.1441	4.1441
2020-11-16	4.1458	4.1590	4.1208	4.1277
2020-11-17	4.1280	4.1645	4.1280	4.1489
2020-11-18	4.1493	4.1535	4.1241	4.1322
2020-11-19	4.1319	4.1503	4.1258	4.1298
2020-11-20	4.1293	4.1415	4.1194	4.1345
2020-11-23	4.1305	4.1457	4.1232	4.1349
2020-11-24	4.1350	4.1381	4.1137	4.1157
2020-11-25	4.1158	4.1280	4.1082	4.1219
2020-11-26	4.1220	4.1455	4.1211	4.1427
2020-11-27	4.1424	4.1516	4.1377	4.1387
2020-11-30	4.1437	4.1519	4.1207	4.1271
2020-12-01	4.1271	4.1355	4.0889	4.0912
2020-12-02	4.0910	4.1486	4.0883	4.1253
2020-12-03	4.1255	4.1426	4.1206	4.1267
2020-12-04	4.1267	4.1416	4.1212	4.1283
2020-12-07	4.1299	4.1468	4.1281	4.1442
2020-12-08	4.1436	4.1609	4.1298	4.1326
2020-12-09	4.1323	4.1327	4.0994	4.1193
2020-12-10	4.1193	4.1241	4.1069	4.1120
2020-12-11	4.1111	4.1314	4.1050	4.1245
2020-12-14	4.1178	4.1406	4.1095	4.1155
2020-12-15	4.1153	4.1328	4.1089	4.1184
2020-12-16	4.1188	4.1272	4.1037	4.1049
2020-12-17	4.1053	4.1111	4.0873	4.0874
2020-12-18	4.0876	4.1606	4.0868	4.1261
2020-12-21	4.1374	4.1825	4.1367	4.1435
2020-12-22	4.1433	4.1666	4.1410	4.1604
2020-12-23	4.1603	4.1689	4.1393	4.1556
2020-12-24	4.1556	4.1621	4.1384	4.1435
2020-12-28	4.1436	4.1599	4.1160	4.1357
2020-12-29	4.1366	4.2152	4.1239	4.1905
2020-12-30	4.1903	4.2399	4.1592	4.2225
2020-12-31	4.2229	4.2686	4.2008	4.2117
2021-01-04	4.2110	4.2235	4.1798	4.2162
2021-01-05	4.2165	4.2239	4.1907	4.1934
2021-01-06	4.1936	4.1936	4.1661	4.1757
2021-01-07	4.1762	4.1797	4.1430	4.1569
2021-01-08	4.1569	4.1785	4.1509	4.1638
2021-01-11	4.1678	4.1884	4.1660	4.1802
2021-01-12	4.1802	4.1889	4.1692	4.1769
2021-01-13	4.1773	4.2085	4.1758	4.2056
2021-01-14	4.2058	4.2163	4.1940	4.2020
2021-01-15	4.2039	4.2257	4.2038	4.2114
2021-01-18	4.2082	4.2293	4.2075	4.2097
2021-01-19	4.2103	4.2159	4.1984	4.2034
2021-01-20	4.2039	4.2169	4.1956	4.2059
2021-01-21	4.2064	4.2136	4.2002	4.2028
2021-01-22	4.2047	4.2175	4.2024	4.2114
2021-01-25	4.2096	4.2158	4.2035	4.2074
2021-01-26	4.2082	4.2231	4.2075	4.2118
2021-01-27	4.2120	4.2337	4.2105	4.2242
2021-01-28	4.2238	4.2373	4.2119	4.2159
2021-01-29	4.2159	4.2209	4.1763	4.1821
2021-02-01	4.1788	4.1840	4.1609	4.1657
2021-02-02	4.1664	4.1690	4.1360	4.1445
2021-02-03	4.1447	4.1604	4.1354	4.1440
2021-02-04	4.1451	4.1634	4.1432	4.1581
2021-02-05	4.1582	4.1653	4.1348	4.1348
2021-02-08	4.1377	4.1437	4.1278	4.1303
2021-02-09	4.1311	4.1423	4.1292	4.1353
2021-02-10	4.1353	4.1644	4.1340	4.1616
2021-02-11	4.1622	4.1741	4.1598	4.1665
2021-02-12	4.1671	4.1770	4.1558	4.1595
2021-02-15	4.1576	4.1582	4.1455	4.1524
2021-02-16	4.1524	4.1653	4.1497	4.1607
2021-02-17	4.1608	4.1709	4.1413	4.1462
2021-02-18	4.1463	4.1531	4.1353	4.1415
2021-02-19	4.1416	4.1425	4.1214	4.1240
2021-02-22	4.1215	4.1337	4.1121	4.1236
2021-02-23	4.1236	4.1276	4.0911	4.0971
2021-02-24	4.0976	4.1066	4.0796	4.0814
2021-02-25	4.0810	4.1058	4.0645	4.1016
2021-02-26	4.1022	4.1243	4.0988	4.1167
2021-03-01	4.1171	4.1258	4.1016	4.1082
2021-03-02	4.1094	4.1280	4.0925	4.1000
2021-03-03	4.1015	4.1164	4.0793	4.0996
2021-03-04	4.0991	4.1035	4.0824	4.0999
2021-03-05	4.0996	4.1532	4.0996	4.1354
2021-03-08	4.1312	4.1518	4.1278	4.1409
2021-03-09	4.1419	4.1445	4.1235	4.1354
2021-03-10	4.1358	4.1478	4.1216	4.1248
2021-03-11	4.1250	4.1440	4.1129	4.1321
2021-03-12	4.1338	4.1477	4.1203	4.1203
2021-03-15	4.1208	4.1492	4.1208	4.1456
2021-03-16	4.1456	4.1745	4.1450	4.1718
2021-03-17	4.1719	4.1826	4.1556	4.1587
2021-03-18	4.1582	4.1843	4.1535	4.1784
2021-03-19	4.1770	4.1862	4.1648	4.1696
2021-03-22	4.1801	4.1871	4.1639	4.1680
2021-03-23	4.1675	4.1758	4.1576	4.1732
2021-03-24	4.1733	4.1874	4.1706	4.1822
2021-03-25	4.1823	4.2015	4.1809	4.1852
2021-03-26	4.1845	4.1936	4.1686	4.1849
2021-03-29	4.1818	4.2302	4.1815	4.2210
2021-03-30	4.2209	4.2223	4.1985	4.2140
2021-03-31	4.2144	4.2222	4.1769	4.1813
2021-04-01	4.1794	4.1835	4.1326	4.1329
2021-04-02	4.1327	4.1579	4.1267	4.1476
2021-04-05	4.1504	4.1586	4.1357	4.1491
2021-04-06	4.1516	4.1623	4.1376	4.1512
2021-04-07	4.1510	4.1686	4.1325	4.1419
2021-04-08	4.1418	4.1455	4.1207	4.1245
2021-04-09	4.1249	4.1377	4.1099	4.1145
2021-04-12	4.1127	4.1308	4.1073	4.1231
2021-04-13	4.1223	4.1539	4.1200	4.1477
2021-04-14	4.1480	4.1491	4.1149	4.1162
2021-04-15	4.1166	4.1284	4.1137	4.1227
2021-04-16	4.1240	4.1345	4.1174	4.1182
2021-04-19	4.1204	4.1385	4.1194	4.1283
2021-04-20	4.1286	4.1336	4.1217	4.1278
2021-04-21	4.1279	4.1379	4.1216	4.1276
2021-04-22	4.1279	4.1427	4.1233	4.1412
2021-04-23	4.1406	4.1447	4.1175	4.1225
2021-04-26	4.1175	4.1287	4.1151	4.1241
2021-04-27	4.1247	4.1475	4.1171	4.1336
2021-04-28	4.1337	4.1587	4.1283	4.1470
2021-04-29	4.1452	4.1571	4.1354	4.1419
2021-04-30	4.1413	4.1591	4.1329	4.1479
2021-05-03	4.1510	4.1510	4.1243	4.1301
2021-05-04	4.1302	4.1591	4.1245	4.1478
2021-05-05	4.1466	4.1818	4.1449	4.1716
2021-05-06	4.1710	4.1924	4.1653	4.1712
2021-05-07	4.1720	4.1842	4.1470	4.1470
2021-05-10	4.1520	4.1795	4.1503	4.1692
2021-05-11	4.1688	4.1749	4.1315	4.1331
2021-05-12	4.1339	4.1517	4.1320	4.1465
2021-05-13	4.1463	4.1533	4.1297	4.1336
2021-05-14	4.1337	4.1494	4.1257	4.1300
2021-05-18	4.1258	4.1356	4.1155	4.1198
2021-05-19	4.1194	4.1221	4.0974	4.1104
2021-05-20	4.1101	4.1126	4.0873	4.0954
2021-05-21	4.0957	4.1113	4.0920	4.1097
2021-05-24	4.1078	4.1088	4.0874	4.0895
2021-05-25	4.0897	4.0924	4.0782	4.0836
2021-05-26	4.0838	4.1121	4.0824	4.1107
2021-05-27	4.1105	4.1150	4.0847	4.1041
2021-05-28	4.1040	4.1063	4.0783	4.0783
2021-05-31	4.0829	4.0908	4.0719	4.0741
2021-06-01	4.0742	4.0767	4.0592	4.0687
2021-06-02	4.0686	4.0773	4.0602	4.0617
2021-06-03	4.0619	4.0708	4.0559	4.0690
2021-06-04	4.0690	4.0842	4.0641	4.0752
2021-06-07	4.0700	4.0873	4.0660	4.0795
2021-06-08	4.0788	4.0976	4.0788	4.0859
2021-06-09	4.0857	4.1010	4.0740	4.0988
2021-06-10	4.0991	4.1165	4.0891	4.1011
2021-06-11	4.1013	4.1377	4.0995	4.1371
2021-06-14	4.1355	4.1469	4.1202	4.1442
2021-06-15	4.1440	4.1616	4.1219	4.1530
2021-06-16	4.1492	4.1611	4.1301	4.1503
2021-06-17	4.1502	4.1728	4.1466	4.1673
2021-06-18	4.1675	4.1705	4.1496	4.1578
2021-06-21	4.1554	4.1604	4.1267	4.1357
2021-06-22	4.1350	4.1518	4.1094	4.1148
2021-06-23	4.1146	4.1409	4.1040	4.1322
2021-06-24	4.1328	4.1331	4.1191	4.1242
2021-06-25	4.1246	4.1260	4.1104	4.1155
2021-06-28	4.1191	4.1210	4.1005	4.1022
2021-06-29	4.1023	4.1260	4.0992	4.1217
2021-06-30	4.1222	4.1246	4.1096	4.1216
2021-07-01	4.1213	4.1253	4.1044	4.1152
2021-07-02	4.1131	4.1391	4.1120	4.1242
2021-07-05	4.1256	4.1276	4.1043	4.1126
2021-07-06	4.1128	4.1293	4.1071	4.1272
2021-07-07	4.1274	4.1562	4.1268	4.1521
2021-07-08	4.1404	4.2022	4.1391	4.1866
2021-07-09	4.1859	4.1979	4.1820	4.1853
2021-07-12	4.1862	4.2011	4.1748	4.1916
2021-07-13	4.1913	4.2401	4.1902	4.2292
2021-07-14	4.2294	4.2431	4.1756	4.2160
2021-07-15	4.2160	4.2381	4.2160	4.2212
2021-07-16	4.2217	4.2286	4.2144	4.2187
2021-07-19	4.2227	4.2473	4.2175	4.2406
2021-07-20	4.2409	4.2509	4.2239	4.2289
2021-07-21	4.2302	4.2410	4.2224	4.2271
2021-07-22	4.2248	4.2328	4.2052	4.2150
2021-07-23	4.2155	4.2260	4.2112	4.2206
2021-07-26	4.2252	4.2512	4.2251	4.2474
2021-07-27	4.2475	4.2583	4.2370	4.2515
2021-07-28	4.2517	4.2664	4.2479	4.2613
2021-07-29	4.2618	4.2652	4.2389	4.2407
2021-07-30	4.2404	4.2544	4.2326	4.2477
2021-08-02	4.2457	4.2512	4.2303	4.2388
2021-08-03	4.2392	4.2468	4.2330	4.2414
2021-08-04	4.2419	4.2456	4.2236	4.2306
2021-08-05	4.2317	4.2522	4.2239	4.2356
2021-08-06	4.2358	4.2533	4.2332	4.2438
2021-08-09	4.2499	4.2547	4.2208	4.2209
2021-08-10	4.2212	4.2397	4.2167	4.2277
2021-08-11	4.2290	4.2437	4.2250	4.2287
2021-08-12	4.2293	4.2435	4.2179	4.2201
2021-08-13	4.2182	4.2336	4.2138	4.2288
2021-08-16	4.2259	4.2527	4.2239	4.2401
2021-08-17	4.2401	4.2651	4.2385	4.2567
2021-08-18	4.2530	4.2634	4.2348	4.2416
2021-08-19	4.2414	4.2884	4.2410	4.2671
2021-08-20	4.2671	4.2883	4.2671	4.2759
2021-08-23	4.2619	4.2783	4.2590	4.2753
2021-08-24	4.2757	4.2819	4.2584	4.2593
2021-08-25	4.2594	4.2644	4.2480	4.2497
2021-08-26	4.2509	4.2514	4.2324	4.2365
2021-08-27	4.2366	4.2587	4.2358	4.2522
2021-08-30	4.2526	4.2555	4.2097	4.2104
2021-08-31	4.2111	4.2146	4.1767	4.1813
2021-09-01	4.1818	4.1831	4.1508	4.1561
2021-09-02	4.1572	4.1638	4.1493	4.1524
2021-09-03	4.1523	4.1608	4.1467	4.1486
2021-09-06	4.1490	4.1665	4.1473	4.1615
2021-09-07	4.1619	4.1725	4.1366	4.1417
2021-09-08	4.1415	4.1561	4.1366	4.1445
2021-09-09	4.1443	4.1946	4.1438	4.1893
2021-09-10	4.1894	4.1953	4.1798	4.1864
2021-09-13	4.1870	4.1935	4.1719	4.1734
2021-09-14	4.1742	4.1935	4.1726	4.1901
